method,model,execFolder,round,value
SSMC,demos.DiscreteMultimodal$Builder,exec_2,1,4.162690564663306
SSMC,demos.DiscreteMultimodal$Builder,exec_2,2,4.16302280382558
SSMC,demos.DiscreteMultimodal$Builder,exec_2,3,4.251648651576137
SSMC,demos.DiscreteMultimodal$Builder,exec_2,4,4.2014065072958715
SSMC,demos.DiscreteMultimodal$Builder,exec_2,5,4.15185507540166
SSMC,demos.DiscreteMultimodal$Builder,exec_2,6,4.210544480383781
SSMC,demos.DiscreteMultimodal$Builder,exec_2,7,4.191198969810328
SSMC,demos.DiscreteMultimodal$Builder,exec_2,8,4.204342331839634
SSMC,demos.DiscreteMultimodal$Builder,exec_2,9,4.202680538508661
SSMC,demos.DiscreteMultimodal$Builder,exec_2,10,4.202609664114889
SSMC,demos.DiscreteMultimodal$Builder,exec_2,11,4.199710162737649
SSMC,demos.DiscreteMultimodal$Builder,exec_2,12,4.211786883222597
SSMC,demos.DiscreteMultimodal$Builder,exec_2,13,4.203413547763042
SSMC,demos.DiscreteMultimodal$Builder,exec_2,14,4.2057896457883315
SAIS,demos.XY$Builder,exec_14,0,10.588067507534296
SAIS,demos.XY$Builder,exec_14,1,15.84167279647543
SAIS,demos.XY$Builder,exec_14,2,17.051966026388403
SAIS,demos.XY$Builder,exec_14,3,15.493309481114725
SAIS,demos.XY$Builder,exec_14,4,15.101472473538882
SAIS,demos.XY$Builder,exec_14,5,15.631984741000931
SAIS,demos.XY$Builder,exec_14,6,15.615373479765353
SAIS,demos.XY$Builder,exec_14,7,16.031862521071574
SAIS,demos.XY$Builder,exec_14,8,16.03249553121433
SAIS,demos.XY$Builder,exec_14,9,15.912275596435991
SAIS,demos.XY$Builder,exec_14,10,15.873947411658541
SAIS,demos.XY$Builder,exec_14,11,15.918445417556258
SAIS,demos.XY$Builder,exec_14,12,15.953063029463872
SAIS,demos.XY$Builder,exec_14,13,15.936791815580605
SAIS,demos.XY$Builder,exec_14,14,15.929037904338937
SAIS,ode.MRNATransfection$Builder,exec_29,0,-184.6884632510384
SAIS,ode.MRNATransfection$Builder,exec_29,1,-211.9270335812879
SAIS,ode.MRNATransfection$Builder,exec_29,2,-151.12890073637354
SAIS,ode.MRNATransfection$Builder,exec_29,3,-46.970790146010735
SAIS,ode.MRNATransfection$Builder,exec_29,4,-57.35330455362378
SAIS,ode.MRNATransfection$Builder,exec_29,5,-45.62652567979571
SAIS,ode.MRNATransfection$Builder,exec_29,6,-13.419745127980057
SAIS,ode.MRNATransfection$Builder,exec_29,7,14.549640673181804
SAIS,ode.MRNATransfection$Builder,exec_29,8,14.978794923451131
SAIS,ode.MRNATransfection$Builder,exec_29,9,17.37451817096664
SAIS,ode.MRNATransfection$Builder,exec_29,10,17.432425674694972
SAIS,ode.MRNATransfection$Builder,exec_29,11,20.166838068084473
SAIS,ode.MRNATransfection$Builder,exec_29,12,19.433572993894103
SAIS,ode.MRNATransfection$Builder,exec_29,13,19.26423516234027
SAIS,ode.MRNATransfection$Builder,exec_29,14,18.799589005745236
SAIS,hier.HierarchicalRockets$Builder,exec_44,0,-1516.3475221472947
SAIS,hier.HierarchicalRockets$Builder,exec_44,1,-517.937078612075
SAIS,hier.HierarchicalRockets$Builder,exec_44,2,-600.1532331615068
SAIS,hier.HierarchicalRockets$Builder,exec_44,3,-532.7160537995347
SAIS,hier.HierarchicalRockets$Builder,exec_44,4,-495.8700185312902
SAIS,hier.HierarchicalRockets$Builder,exec_44,5,-512.5436965982574
SAIS,hier.HierarchicalRockets$Builder,exec_44,6,-512.2115511271655
SAIS,hier.HierarchicalRockets$Builder,exec_44,7,-484.7806016250551
SAIS,hier.HierarchicalRockets$Builder,exec_44,8,-479.49638836796623
SAIS,hier.HierarchicalRockets$Builder,exec_44,9,-473.7912065646147
SAIS,hier.HierarchicalRockets$Builder,exec_44,10,-475.1667751612821
SAIS,hier.HierarchicalRockets$Builder,exec_44,11,-473.5469608249765
SAIS,hier.HierarchicalRockets$Builder,exec_44,12,-473.85601822806666
SAIS,hier.HierarchicalRockets$Builder,exec_44,13,-474.53049389247207
SAIS,hier.HierarchicalRockets$Builder,exec_44,14,-474.3129692082641
PT-10,blang.validation.internals.fixtures.Diffusion$Builder,exec_21,0,-16.24125438247942
PT-10,blang.validation.internals.fixtures.Diffusion$Builder,exec_21,1,-12.50371164916477
PT-10,blang.validation.internals.fixtures.Diffusion$Builder,exec_21,2,-10.452705337563184
PT-10,blang.validation.internals.fixtures.Diffusion$Builder,exec_21,3,-8.645890466193782
PT-10,blang.validation.internals.fixtures.Diffusion$Builder,exec_21,4,-6.785812510423395
PT-10,blang.validation.internals.fixtures.Diffusion$Builder,exec_21,5,-7.311579512067294
PT-10,blang.validation.internals.fixtures.Diffusion$Builder,exec_21,6,-6.698003321009558
PT-10,blang.validation.internals.fixtures.Diffusion$Builder,exec_21,7,-6.377397801251807
PT-10,blang.validation.internals.fixtures.Diffusion$Builder,exec_21,8,-7.405580646287268
PT-10,blang.validation.internals.fixtures.Diffusion$Builder,exec_21,9,-7.09708839210969
PT-10,blang.validation.internals.fixtures.Diffusion$Builder,exec_21,10,-6.73541866581855
PT-10,blang.validation.internals.fixtures.Diffusion$Builder,exec_21,11,-6.825621967775261
PT-10,blang.validation.internals.fixtures.Diffusion$Builder,exec_21,12,-6.707720388264667
PT-10,blang.validation.internals.fixtures.Diffusion$Builder,exec_21,13,-6.696779528305228
PT-10,blang.validation.internals.fixtures.Diffusion$Builder,exec_21,14,-6.76233398350554
PT-10,glms.SpikeSlabClassification$Builder,exec_46,0,-119.34625178018919
PT-10,glms.SpikeSlabClassification$Builder,exec_46,1,-99.87143280302284
PT-10,glms.SpikeSlabClassification$Builder,exec_46,2,-110.02999346788404
PT-10,glms.SpikeSlabClassification$Builder,exec_46,3,-98.25333204651305
PT-10,glms.SpikeSlabClassification$Builder,exec_46,4,-99.38175767016166
PT-10,glms.SpikeSlabClassification$Builder,exec_46,5,-98.32640307624074
PT-10,glms.SpikeSlabClassification$Builder,exec_46,6,-99.47154374736604
PT-10,glms.SpikeSlabClassification$Builder,exec_46,7,-99.87382245916967
PT-10,glms.SpikeSlabClassification$Builder,exec_46,8,-99.63408323530369
PT-10,glms.SpikeSlabClassification$Builder,exec_46,9,-99.00734242583765
PT-10,glms.SpikeSlabClassification$Builder,exec_46,10,-99.28529848759905
PT-10,glms.SpikeSlabClassification$Builder,exec_46,11,-99.21417084903968
PT-10,glms.SpikeSlabClassification$Builder,exec_46,12,-99.31105028115661
PT-10,glms.SpikeSlabClassification$Builder,exec_46,13,-99.36235342356396
PT-10,glms.SpikeSlabClassification$Builder,exec_46,14,-99.37928841032857
SSMC,demos.UnidentifiableProduct$Builder,exec_7,0,-2165.4961302229385
SSMC,demos.UnidentifiableProduct$Builder,exec_7,1,-48.46754854485353
SSMC,demos.UnidentifiableProduct$Builder,exec_7,2,-10.576344239606327
SSMC,demos.UnidentifiableProduct$Builder,exec_7,3,-11.664612147688832
SSMC,demos.UnidentifiableProduct$Builder,exec_7,4,-11.604079868864323
SSMC,demos.UnidentifiableProduct$Builder,exec_7,5,-12.166285496346916
SSMC,demos.UnidentifiableProduct$Builder,exec_7,6,-12.062839399012981
SSMC,demos.UnidentifiableProduct$Builder,exec_7,7,-11.888715726478097
SSMC,demos.UnidentifiableProduct$Builder,exec_7,8,-11.95830169674008
SSMC,demos.UnidentifiableProduct$Builder,exec_7,9,-11.964582643954483
SSMC,demos.UnidentifiableProduct$Builder,exec_7,10,-11.920467154176801
SSMC,demos.UnidentifiableProduct$Builder,exec_7,11,-11.855680549013247
SSMC,demos.UnidentifiableProduct$Builder,exec_7,12,-11.884695629017108
SSMC,demos.UnidentifiableProduct$Builder,exec_7,13,-11.889463613650928
SSMC,demos.UnidentifiableProduct$Builder,exec_7,14,-11.886774866620307
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_10,0,30.38358218834049
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_10,1,30.743271533030054
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_10,2,32.12914803410897
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_10,3,32.53358127835735
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_10,4,33.08572163784712
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_10,5,33.47117657715455
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_10,6,33.1082348974552
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_10,7,33.60461748945355
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_10,8,33.24213170544321
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_10,9,33.44930001887825
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_10,10,33.39359240215644
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_10,11,33.36386880125656
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_10,12,33.38237551111055
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_10,13,33.3769217370028
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_10,14,33.38060525480368
PT-10,mix.SimpleMixture$Builder,exec_38,0,-1598.8141421709006
PT-10,mix.SimpleMixture$Builder,exec_38,1,-1578.4361084587392
PT-10,mix.SimpleMixture$Builder,exec_38,2,-1618.6832980807837
PT-10,mix.SimpleMixture$Builder,exec_38,3,-1567.9151310835105
PT-10,mix.SimpleMixture$Builder,exec_38,4,-1563.791890078802
PT-10,mix.SimpleMixture$Builder,exec_38,5,-1565.3800441082817
PT-10,mix.SimpleMixture$Builder,exec_38,6,-1560.3920507984421
PT-10,mix.SimpleMixture$Builder,exec_38,7,-1559.8974231262243
PT-10,mix.SimpleMixture$Builder,exec_38,8,-1560.4503724013573
PT-10,mix.SimpleMixture$Builder,exec_38,9,-1559.2126025198136
PT-10,mix.SimpleMixture$Builder,exec_38,10,-1557.9564712033223
PT-10,mix.SimpleMixture$Builder,exec_38,11,-1558.07702746611
PT-10,mix.SimpleMixture$Builder,exec_38,12,-1558.1987442394222
PT-10,mix.SimpleMixture$Builder,exec_38,13,-1558.3589049244133
PT-10,mix.SimpleMixture$Builder,exec_38,14,-1557.7090948491175
PT-10,demos.ToyMix$Builder,exec_24,0,-2.2166675302088565
PT-10,demos.ToyMix$Builder,exec_24,1,-1.244979641844509
PT-10,demos.ToyMix$Builder,exec_24,2,0.1836557841242208
PT-10,demos.ToyMix$Builder,exec_24,3,0.07365318667963439
PT-10,demos.ToyMix$Builder,exec_24,4,0.1904824776314702
PT-10,demos.ToyMix$Builder,exec_24,5,0.09018984721035661
PT-10,demos.ToyMix$Builder,exec_24,6,-0.1230668613043262
PT-10,demos.ToyMix$Builder,exec_24,7,0.042143779241217594
PT-10,demos.ToyMix$Builder,exec_24,8,0.04155071474659611
PT-10,demos.ToyMix$Builder,exec_24,9,-0.011772645338844256
PT-10,demos.ToyMix$Builder,exec_24,10,-0.03786127052555788
PT-10,demos.ToyMix$Builder,exec_24,11,0.014361991797569473
PT-10,demos.ToyMix$Builder,exec_24,12,-0.001548077383105806
PT-10,demos.ToyMix$Builder,exec_24,13,0.013537231211468992
PT-10,demos.ToyMix$Builder,exec_24,14,0.008105304788958989
SAIS,demos.AnnealedMVN$Builder,exec_11,0,3.0374507137927402
SAIS,demos.AnnealedMVN$Builder,exec_11,1,3.8940750476049213
SAIS,demos.AnnealedMVN$Builder,exec_11,2,3.8004617648180727
SAIS,demos.AnnealedMVN$Builder,exec_11,3,3.73143550571364
SAIS,demos.AnnealedMVN$Builder,exec_11,4,3.9285822402226223
SAIS,demos.AnnealedMVN$Builder,exec_11,5,3.9917830694954857
SAIS,demos.AnnealedMVN$Builder,exec_11,6,3.9649085392493952
SAIS,demos.AnnealedMVN$Builder,exec_11,7,3.965170816238764
SAIS,demos.AnnealedMVN$Builder,exec_11,8,4.068787626911762
SAIS,demos.AnnealedMVN$Builder,exec_11,9,4.042032073546677
SAIS,demos.AnnealedMVN$Builder,exec_11,10,4.018128520135773
SAIS,demos.AnnealedMVN$Builder,exec_11,11,4.024204500036655
SAIS,demos.AnnealedMVN$Builder,exec_11,12,4.028663220083132
SAIS,demos.AnnealedMVN$Builder,exec_11,13,4.031911274095271
SAIS,demos.AnnealedMVN$Builder,exec_11,14,4.019237351605242
SAIS,demos.PhylogeneticTree$Builder,exec_36,0,-1061.473244079001
SAIS,demos.PhylogeneticTree$Builder,exec_36,1,-1291.3482271106682
SAIS,demos.PhylogeneticTree$Builder,exec_36,2,-1030.5627848119425
SAIS,demos.PhylogeneticTree$Builder,exec_36,3,-1239.908806691942
SAIS,demos.PhylogeneticTree$Builder,exec_36,4,-1054.398359804705
SAIS,demos.PhylogeneticTree$Builder,exec_36,5,-1044.9821607594831
SAIS,demos.PhylogeneticTree$Builder,exec_36,6,-1157.3008487403297
SAIS,demos.PhylogeneticTree$Builder,exec_36,7,-1133.3821483398403
SAIS,demos.PhylogeneticTree$Builder,exec_36,8,-959.9945574092819
SAIS,demos.PhylogeneticTree$Builder,exec_36,9,-893.2998148429772
SAIS,demos.PhylogeneticTree$Builder,exec_36,10,-928.9273637151969
SAIS,demos.PhylogeneticTree$Builder,exec_36,11,-911.7034087135512
SAIS,demos.PhylogeneticTree$Builder,exec_36,12,-898.7086559449311
SAIS,demos.PhylogeneticTree$Builder,exec_36,13,-902.6952149465685
SAIS,demos.PhylogeneticTree$Builder,exec_36,14,-896.7547640348373
SSMC,mix.SimpleMixture$Builder,exec_41,0,-1614.6616936831829
SSMC,mix.SimpleMixture$Builder,exec_41,1,-1591.8602694210276
SSMC,mix.SimpleMixture$Builder,exec_41,2,-1583.2901779595734
SSMC,mix.SimpleMixture$Builder,exec_41,3,-1583.5553268924932
SSMC,mix.SimpleMixture$Builder,exec_41,4,-1571.260560093145
SSMC,mix.SimpleMixture$Builder,exec_41,5,-1570.7701958025725
SSMC,mix.SimpleMixture$Builder,exec_41,6,-1568.3424421014786
SSMC,mix.SimpleMixture$Builder,exec_41,7,-1563.8030555364887
SSMC,mix.SimpleMixture$Builder,exec_41,8,-1560.3272019602978
SSMC,mix.SimpleMixture$Builder,exec_41,9,-1559.0204338192689
SSMC,mix.SimpleMixture$Builder,exec_41,10,-1557.810008724292
SSMC,mix.SimpleMixture$Builder,exec_41,11,-1557.2652325102972
SSMC,mix.SimpleMixture$Builder,exec_41,12,-1557.7631135221336
SSMC,mix.SimpleMixture$Builder,exec_41,13,-1557.5667163321334
SSMC,mix.SimpleMixture$Builder,exec_41,14,-1557.6303757777057
PT-20,mix.SimpleMixture$Builder,exec_37,0,-1587.9222808598593
PT-20,mix.SimpleMixture$Builder,exec_37,1,-1584.3097901385736
PT-20,mix.SimpleMixture$Builder,exec_37,2,-1573.6472035122367
PT-20,mix.SimpleMixture$Builder,exec_37,3,-1561.9202652128422
PT-20,mix.SimpleMixture$Builder,exec_37,4,-1567.6332722837842
PT-20,mix.SimpleMixture$Builder,exec_37,5,-1558.533649247456
PT-20,mix.SimpleMixture$Builder,exec_37,6,-1560.18266789388
PT-20,mix.SimpleMixture$Builder,exec_37,7,-1557.865400222815
PT-20,mix.SimpleMixture$Builder,exec_37,8,-1557.9515489128794
PT-20,mix.SimpleMixture$Builder,exec_37,9,-1558.1753692923794
PT-20,mix.SimpleMixture$Builder,exec_37,10,-1557.3757854092319
PT-20,mix.SimpleMixture$Builder,exec_37,11,-1557.5196234446012
PT-20,mix.SimpleMixture$Builder,exec_37,12,-1557.7087975131021
PT-20,mix.SimpleMixture$Builder,exec_37,13,-1557.4735475637758
SSMC,demos.ToyMix$Builder,exec_12,0,0.5870413571266557
SSMC,demos.ToyMix$Builder,exec_12,1,0.09716008999351189
SSMC,demos.ToyMix$Builder,exec_12,2,-0.101796483885924
SSMC,demos.ToyMix$Builder,exec_12,3,-0.29568791584535514
SSMC,demos.ToyMix$Builder,exec_12,4,-0.13504083365083108
SSMC,demos.ToyMix$Builder,exec_12,5,-0.08984291765725816
SSMC,demos.ToyMix$Builder,exec_12,6,0.07462272895583011
SSMC,demos.ToyMix$Builder,exec_12,7,-0.005422060553613051
SSMC,demos.ToyMix$Builder,exec_12,8,-5.671776737035117E-4
SSMC,demos.ToyMix$Builder,exec_12,9,0.010177647415710034
SSMC,demos.ToyMix$Builder,exec_12,10,0.02391916272828709
SSMC,demos.ToyMix$Builder,exec_12,11,-0.006023905400340368
SSMC,demos.ToyMix$Builder,exec_12,12,0.0018397051339311687
SSMC,demos.ToyMix$Builder,exec_12,13,0.002515057233653195
SSMC,demos.ToyMix$Builder,exec_12,14,0.00289019876257246
SAIS,blang.validation.internals.fixtures.Diffusion$Builder,exec_5,0,-19.81071159504313
SAIS,blang.validation.internals.fixtures.Diffusion$Builder,exec_5,1,-26.214339829514365
SAIS,blang.validation.internals.fixtures.Diffusion$Builder,exec_5,2,-7.899160466462922
SAIS,blang.validation.internals.fixtures.Diffusion$Builder,exec_5,3,-10.083802586132421
SAIS,blang.validation.internals.fixtures.Diffusion$Builder,exec_5,4,-7.870922031305367
SAIS,blang.validation.internals.fixtures.Diffusion$Builder,exec_5,5,-7.574856668344681
SAIS,blang.validation.internals.fixtures.Diffusion$Builder,exec_5,6,-6.32297313907287
SAIS,blang.validation.internals.fixtures.Diffusion$Builder,exec_5,7,-7.120761384068454
SAIS,blang.validation.internals.fixtures.Diffusion$Builder,exec_5,8,-6.78993578547347
SAIS,blang.validation.internals.fixtures.Diffusion$Builder,exec_5,9,-6.707353298676395
SAIS,blang.validation.internals.fixtures.Diffusion$Builder,exec_5,10,-6.719426093814787
SAIS,blang.validation.internals.fixtures.Diffusion$Builder,exec_5,11,-6.821927439774364
SAIS,blang.validation.internals.fixtures.Diffusion$Builder,exec_5,12,-6.72281831246506
SAIS,blang.validation.internals.fixtures.Diffusion$Builder,exec_5,13,-6.791124943302455
SAIS,blang.validation.internals.fixtures.Diffusion$Builder,exec_5,14,-6.667414817679591
PT-20,demos.PhylogeneticTree$Builder,exec_33,0,-1799.5665383572593
PT-20,demos.PhylogeneticTree$Builder,exec_33,1,-1426.6282531677732
PT-20,demos.PhylogeneticTree$Builder,exec_33,2,-1248.2360165931584
PT-20,demos.PhylogeneticTree$Builder,exec_33,3,-1331.6026109460877
PT-20,demos.PhylogeneticTree$Builder,exec_33,4,-1146.5383964989485
PT-20,demos.PhylogeneticTree$Builder,exec_33,5,-1051.491771254736
PT-20,demos.PhylogeneticTree$Builder,exec_33,6,-919.2026292977393
PT-20,demos.PhylogeneticTree$Builder,exec_33,7,-894.5547898293927
PT-20,demos.PhylogeneticTree$Builder,exec_33,8,-893.708045712719
PT-20,demos.PhylogeneticTree$Builder,exec_33,9,-894.7222791670463
PT-20,demos.PhylogeneticTree$Builder,exec_33,10,-892.9892405340822
PT-20,demos.PhylogeneticTree$Builder,exec_33,11,-895.0079808216985
PT-20,demos.PhylogeneticTree$Builder,exec_33,12,-894.0867955657276
PT-20,demos.PhylogeneticTree$Builder,exec_33,13,-894.4710278951898
SSMC,demos.AnnealedMVN$Builder,exec_4,0,3.3672284962839525
SSMC,demos.AnnealedMVN$Builder,exec_4,1,4.592780492482092
SSMC,demos.AnnealedMVN$Builder,exec_4,2,4.117263285249397
SSMC,demos.AnnealedMVN$Builder,exec_4,3,4.104632682839167
SSMC,demos.AnnealedMVN$Builder,exec_4,4,4.1566481286630115
SSMC,demos.AnnealedMVN$Builder,exec_4,5,3.9732880075540686
SSMC,demos.AnnealedMVN$Builder,exec_4,6,4.119699161370493
SSMC,demos.AnnealedMVN$Builder,exec_4,7,4.021139053453156
SSMC,demos.AnnealedMVN$Builder,exec_4,8,4.068416412778694
SSMC,demos.AnnealedMVN$Builder,exec_4,9,4.042721415123699
SSMC,demos.AnnealedMVN$Builder,exec_4,10,4.0216627827859375
SSMC,demos.AnnealedMVN$Builder,exec_4,11,4.026514412727426
SSMC,demos.AnnealedMVN$Builder,exec_4,12,4.0256195272893205
SSMC,demos.AnnealedMVN$Builder,exec_4,13,4.023671064962026
SSMC,demos.AnnealedMVN$Builder,exec_4,14,4.024217661555778
PT-20,blang.validation.internals.fixtures.Diffusion$Builder,exec_17,0,-2187.143936031262
PT-20,blang.validation.internals.fixtures.Diffusion$Builder,exec_17,1,-8.375982801645224
PT-20,blang.validation.internals.fixtures.Diffusion$Builder,exec_17,2,-9.584376942460182
PT-20,blang.validation.internals.fixtures.Diffusion$Builder,exec_17,3,-6.907306445478017
PT-20,blang.validation.internals.fixtures.Diffusion$Builder,exec_17,4,-6.36673880726088
PT-20,blang.validation.internals.fixtures.Diffusion$Builder,exec_17,5,-6.478489241641177
PT-20,blang.validation.internals.fixtures.Diffusion$Builder,exec_17,6,-6.629893000854242
PT-20,blang.validation.internals.fixtures.Diffusion$Builder,exec_17,7,-6.887929966976947
PT-20,blang.validation.internals.fixtures.Diffusion$Builder,exec_17,8,-6.40016664480093
PT-20,blang.validation.internals.fixtures.Diffusion$Builder,exec_17,9,-6.781915803778451
PT-20,blang.validation.internals.fixtures.Diffusion$Builder,exec_17,10,-6.611234897713914
PT-20,blang.validation.internals.fixtures.Diffusion$Builder,exec_17,11,-6.823733922248465
PT-20,blang.validation.internals.fixtures.Diffusion$Builder,exec_17,12,-6.722445243198729
PT-20,blang.validation.internals.fixtures.Diffusion$Builder,exec_17,13,-6.730731277680285
SSMC,demos.XY$Builder,exec_13,0,13.0721043651751
SSMC,demos.XY$Builder,exec_13,1,15.752693369073528
SSMC,demos.XY$Builder,exec_13,2,15.797599951736702
SSMC,demos.XY$Builder,exec_13,3,16.416562518517203
SSMC,demos.XY$Builder,exec_13,4,15.936010997077792
SSMC,demos.XY$Builder,exec_13,5,15.59431861583328
SSMC,demos.XY$Builder,exec_13,6,15.835070115729646
SSMC,demos.XY$Builder,exec_13,7,15.935903711886693
SSMC,demos.XY$Builder,exec_13,8,15.928666944336724
SSMC,demos.XY$Builder,exec_13,9,15.909815024452397
SSMC,demos.XY$Builder,exec_13,10,15.88698644409498
SSMC,demos.XY$Builder,exec_13,11,15.926608062642137
SSMC,demos.XY$Builder,exec_13,12,15.916792019285653
SSMC,demos.XY$Builder,exec_13,13,15.92950573503078
SSMC,demos.XY$Builder,exec_13,14,15.937762845462625
SAIS,mix.SimpleMixture$Builder,exec_40,0,-1618.2333138518682
SAIS,mix.SimpleMixture$Builder,exec_40,1,-1597.2862574527946
SAIS,mix.SimpleMixture$Builder,exec_40,2,-1587.0860840036655
SAIS,mix.SimpleMixture$Builder,exec_40,3,-1587.1153730673714
SAIS,mix.SimpleMixture$Builder,exec_40,4,-1583.1053232758034
SAIS,mix.SimpleMixture$Builder,exec_40,5,-1574.7446818233273
SAIS,mix.SimpleMixture$Builder,exec_40,6,-1568.2221702576312
SAIS,mix.SimpleMixture$Builder,exec_40,7,-1565.938130648492
SAIS,mix.SimpleMixture$Builder,exec_40,8,-1564.2992402739292
SAIS,mix.SimpleMixture$Builder,exec_40,9,-1559.897850370129
SAIS,mix.SimpleMixture$Builder,exec_40,10,-1558.2616880153814
SAIS,mix.SimpleMixture$Builder,exec_40,11,-1559.6429933158772
SAIS,mix.SimpleMixture$Builder,exec_40,12,-1558.189849779974
SAIS,mix.SimpleMixture$Builder,exec_40,13,-1557.4271254700625
SAIS,mix.SimpleMixture$Builder,exec_40,14,-1557.6942561898552
PT-10,demos.DiscreteMultimodal$Builder,exec_28,0,4.158238292330649
PT-10,demos.DiscreteMultimodal$Builder,exec_28,1,3.518769045322536
PT-10,demos.DiscreteMultimodal$Builder,exec_28,2,3.4112448818093464
PT-10,demos.DiscreteMultimodal$Builder,exec_28,3,4.1631642660598365
PT-10,demos.DiscreteMultimodal$Builder,exec_28,4,4.142297135028871
PT-10,demos.DiscreteMultimodal$Builder,exec_28,5,4.222825749124555
PT-10,demos.DiscreteMultimodal$Builder,exec_28,6,4.249979587513632
PT-10,demos.DiscreteMultimodal$Builder,exec_28,7,4.20132684038565
PT-10,demos.DiscreteMultimodal$Builder,exec_28,8,4.207740097465743
PT-10,demos.DiscreteMultimodal$Builder,exec_28,9,4.220039145307707
PT-10,demos.DiscreteMultimodal$Builder,exec_28,10,4.207320681848719
PT-10,demos.DiscreteMultimodal$Builder,exec_28,11,4.204904161883805
PT-10,demos.DiscreteMultimodal$Builder,exec_28,12,4.206187999524518
PT-10,demos.DiscreteMultimodal$Builder,exec_28,13,4.203895808558267
PT-10,demos.DiscreteMultimodal$Builder,exec_28,14,4.2018442336848025
PT-20,ode.MRNATransfection$Builder,exec_31,0,-2.1620752517378968E99
PT-20,ode.MRNATransfection$Builder,exec_31,1,-56078.310088947575
PT-20,ode.MRNATransfection$Builder,exec_31,2,-124.74966957520375
PT-20,ode.MRNATransfection$Builder,exec_31,3,-113.58392677676346
PT-20,ode.MRNATransfection$Builder,exec_31,4,-39.95622322568995
PT-20,ode.MRNATransfection$Builder,exec_31,5,2.501445394375608
PT-20,ode.MRNATransfection$Builder,exec_31,6,15.761540272476626
PT-20,ode.MRNATransfection$Builder,exec_31,7,20.33435788796019
PT-20,ode.MRNATransfection$Builder,exec_31,8,19.337193106619374
PT-20,ode.MRNATransfection$Builder,exec_31,9,18.76877837784664
PT-20,ode.MRNATransfection$Builder,exec_31,10,19.134920090215473
PT-20,ode.MRNATransfection$Builder,exec_31,11,19.0561509964966
PT-20,ode.MRNATransfection$Builder,exec_31,12,19.23070914866937
PT-20,ode.MRNATransfection$Builder,exec_31,13,19.44019844565959
