method,model,execFolder,round,value
SSMC,demos.ToyMix$Builder,exec_7,5,2.6807898778057364
SSMC,demos.ToyMix$Builder,exec_7,6,2.533521594844774
SSMC,demos.ToyMix$Builder,exec_7,7,2.7161876762929795
SSMC,demos.ToyMix$Builder,exec_7,8,2.722298695286011
SSMC,demos.ToyMix$Builder,exec_7,9,2.7269545606348986
SSMC,demos.ToyMix$Builder,exec_7,10,2.7250666957297485
SSMC,demos.ToyMix$Builder,exec_7,11,2.754915720883452
SAIS,ode.MRNATransfection$Builder,exec_10,0,3.531521948228213
SAIS,ode.MRNATransfection$Builder,exec_10,1,2.7522382428876284
SAIS,ode.MRNATransfection$Builder,exec_10,2,4.371153818679274
SAIS,ode.MRNATransfection$Builder,exec_10,3,6.712549332140036
SAIS,ode.MRNATransfection$Builder,exec_10,4,8.989342443294802
SAIS,ode.MRNATransfection$Builder,exec_10,5,11.306096176161276
SAIS,ode.MRNATransfection$Builder,exec_10,6,8.426819090864864
SAIS,ode.MRNATransfection$Builder,exec_10,7,10.836381631689322
SAIS,ode.MRNATransfection$Builder,exec_10,8,11.85247397412157
SAIS,ode.MRNATransfection$Builder,exec_10,9,12.990382983193621
SAIS,ode.MRNATransfection$Builder,exec_10,10,13.810236119380905
SAIS,ode.MRNATransfection$Builder,exec_10,11,14.558217286243828
SSMC,mix.SimpleMixture$Builder,exec_38,0,3.3165079638762895
SSMC,mix.SimpleMixture$Builder,exec_38,1,6.776273019004416
SSMC,mix.SimpleMixture$Builder,exec_38,2,6.953604444033771
SSMC,mix.SimpleMixture$Builder,exec_38,3,8.292017871139164
SSMC,mix.SimpleMixture$Builder,exec_38,4,9.610590322298348
SSMC,mix.SimpleMixture$Builder,exec_38,5,11.640629846648775
SSMC,mix.SimpleMixture$Builder,exec_38,6,12.219988837043203
SSMC,mix.SimpleMixture$Builder,exec_38,7,13.818410328060219
SSMC,mix.SimpleMixture$Builder,exec_38,8,15.105818532024932
SSMC,mix.SimpleMixture$Builder,exec_38,9,15.052643330072161
SSMC,mix.SimpleMixture$Builder,exec_38,10,15.750431402626035
SSMC,mix.SimpleMixture$Builder,exec_38,11,16.014053358731612
PT-20,demos.DiscreteMultimodal$Builder,exec_24,0,0.21524002964853872
PT-20,demos.DiscreteMultimodal$Builder,exec_24,1,0.029253921114330006
PT-20,demos.DiscreteMultimodal$Builder,exec_24,2,0.2808848005471033
PT-20,demos.DiscreteMultimodal$Builder,exec_24,3,0.27958718356412127
PT-20,demos.DiscreteMultimodal$Builder,exec_24,4,0.3762994221748762
PT-20,demos.DiscreteMultimodal$Builder,exec_24,5,0.3360274007145748
PT-20,demos.DiscreteMultimodal$Builder,exec_24,6,0.31701131500628144
PT-20,demos.DiscreteMultimodal$Builder,exec_24,7,0.3002687197680799
PT-20,demos.DiscreteMultimodal$Builder,exec_24,8,0.3340018754477593
PT-20,demos.DiscreteMultimodal$Builder,exec_24,9,0.3304797362371412
PT-20,demos.DiscreteMultimodal$Builder,exec_24,10,0.32994182098954583
SSMC,demos.DiscreteMultimodal$Builder,exec_11,0,0.8560825232832232
SSMC,demos.DiscreteMultimodal$Builder,exec_11,1,0.819746958669259
SSMC,demos.DiscreteMultimodal$Builder,exec_11,2,0.7598895717510605
SSMC,demos.DiscreteMultimodal$Builder,exec_11,3,0.8178182424161404
SSMC,demos.DiscreteMultimodal$Builder,exec_11,4,0.9378737501515239
SSMC,demos.DiscreteMultimodal$Builder,exec_11,5,1.075901040215145
SSMC,demos.DiscreteMultimodal$Builder,exec_11,6,1.0131898496138159
SSMC,demos.DiscreteMultimodal$Builder,exec_11,7,1.011807348810762
SSMC,demos.DiscreteMultimodal$Builder,exec_11,8,0.9954896537747986
SSMC,demos.DiscreteMultimodal$Builder,exec_11,9,1.0648201829776998
SSMC,demos.DiscreteMultimodal$Builder,exec_11,10,1.0623473592313537
SSMC,demos.DiscreteMultimodal$Builder,exec_11,11,1.0885024832392785
PT-20,demos.PhylogeneticTree$Builder,exec_36,0,5.854276484576063
PT-20,demos.PhylogeneticTree$Builder,exec_36,1,2.476650356397356
PT-20,demos.PhylogeneticTree$Builder,exec_36,2,4.42437369525697
PT-20,demos.PhylogeneticTree$Builder,exec_36,3,6.518831592448523
PT-20,demos.PhylogeneticTree$Builder,exec_36,4,6.0903582748372
PT-20,demos.PhylogeneticTree$Builder,exec_36,5,5.3533978203294055
PT-20,demos.PhylogeneticTree$Builder,exec_36,6,5.617796156020339
PT-20,demos.PhylogeneticTree$Builder,exec_36,7,6.203595937990259
PT-20,demos.PhylogeneticTree$Builder,exec_36,8,6.640695047134776
PT-20,demos.PhylogeneticTree$Builder,exec_36,9,6.829077353193289
PT-20,demos.PhylogeneticTree$Builder,exec_36,10,6.888709866374902
PT-20,hier.HierarchicalRockets$Builder,exec_41,0,6.563876719661085
PT-20,hier.HierarchicalRockets$Builder,exec_41,1,8.859931770013986
PT-20,hier.HierarchicalRockets$Builder,exec_41,2,10.086663698533346
PT-20,hier.HierarchicalRockets$Builder,exec_41,3,9.950404652672082
PT-20,hier.HierarchicalRockets$Builder,exec_41,4,10.140389303158743
PT-20,hier.HierarchicalRockets$Builder,exec_41,5,10.751042192212907
PT-20,hier.HierarchicalRockets$Builder,exec_41,6,11.005686038046717
PT-20,hier.HierarchicalRockets$Builder,exec_41,7,10.925867169145526
PT-20,hier.HierarchicalRockets$Builder,exec_41,8,11.095428579713722
PT-20,hier.HierarchicalRockets$Builder,exec_41,9,11.1916249944657
PT-20,hier.HierarchicalRockets$Builder,exec_41,10,11.183494161618148
PT-10,mix.SimpleMixture$Builder,exec_37,0,4.047157628325664
PT-10,mix.SimpleMixture$Builder,exec_37,1,4.6333386443617295
PT-10,mix.SimpleMixture$Builder,exec_37,2,5.614703230886088
PT-10,mix.SimpleMixture$Builder,exec_37,3,6.227880251056323
PT-10,mix.SimpleMixture$Builder,exec_37,4,6.144680264253459
PT-10,mix.SimpleMixture$Builder,exec_37,5,6.359298105064772
PT-10,mix.SimpleMixture$Builder,exec_37,6,6.547887384937027
PT-10,mix.SimpleMixture$Builder,exec_37,7,6.5600942108457385
PT-10,mix.SimpleMixture$Builder,exec_37,8,6.595108289552249
PT-10,mix.SimpleMixture$Builder,exec_37,9,6.559605771573282
PT-10,mix.SimpleMixture$Builder,exec_37,10,6.5329229854478355
PT-10,mix.SimpleMixture$Builder,exec_37,11,6.593599368081729
SSMC,demos.UnidentifiableProduct$Builder,exec_12,0,1.9345945757900986
SSMC,demos.UnidentifiableProduct$Builder,exec_12,1,3.307016646692236
SSMC,demos.UnidentifiableProduct$Builder,exec_12,2,4.5006114577577945
SSMC,demos.UnidentifiableProduct$Builder,exec_12,3,5.3906072905749856
SSMC,demos.UnidentifiableProduct$Builder,exec_12,4,6.184449509976869
SSMC,demos.UnidentifiableProduct$Builder,exec_12,5,6.989869054014891
SSMC,demos.UnidentifiableProduct$Builder,exec_12,6,7.338342526911979
SSMC,demos.UnidentifiableProduct$Builder,exec_12,7,7.508889157246612
SSMC,demos.UnidentifiableProduct$Builder,exec_12,8,7.725538498820519
SSMC,demos.UnidentifiableProduct$Builder,exec_12,9,7.923329723295754
SSMC,demos.UnidentifiableProduct$Builder,exec_12,10,8.03139361277599
SSMC,demos.UnidentifiableProduct$Builder,exec_12,11,7.957340778085134
SAIS,demos.DiscreteMultimodal$Builder,exec_5,0,0.887317943770257
SAIS,demos.DiscreteMultimodal$Builder,exec_5,1,0.801758212042091
SAIS,demos.DiscreteMultimodal$Builder,exec_5,2,0.7442595127865559
SAIS,demos.DiscreteMultimodal$Builder,exec_5,3,0.6567673213404389
SAIS,demos.DiscreteMultimodal$Builder,exec_5,4,0.9757792347273836
SAIS,demos.DiscreteMultimodal$Builder,exec_5,5,1.0752414437134168
SAIS,demos.DiscreteMultimodal$Builder,exec_5,6,0.9726572331192093
SAIS,demos.DiscreteMultimodal$Builder,exec_5,7,1.1120860886187507
SAIS,demos.DiscreteMultimodal$Builder,exec_5,8,0.9886315702439176
SAIS,demos.DiscreteMultimodal$Builder,exec_5,9,1.116060899903872
SAIS,demos.DiscreteMultimodal$Builder,exec_5,10,1.0426633533787197
SAIS,demos.DiscreteMultimodal$Builder,exec_5,11,1.078256612344923
PT-20,demos.ToyMix$Builder,exec_33,0,1.208149297025245
PT-20,demos.ToyMix$Builder,exec_33,1,1.342752669778934
PT-20,demos.ToyMix$Builder,exec_33,2,1.148187115336499
PT-20,demos.ToyMix$Builder,exec_33,3,1.541856680739342
PT-20,demos.ToyMix$Builder,exec_33,4,1.3077427366106955
PT-20,demos.ToyMix$Builder,exec_33,5,1.1419068852343557
PT-20,demos.ToyMix$Builder,exec_33,6,1.2735391133441194
PT-20,demos.ToyMix$Builder,exec_33,7,1.3319929083980309
PT-20,demos.ToyMix$Builder,exec_33,8,1.2896842531086492
PT-20,demos.ToyMix$Builder,exec_33,9,1.2831926720662756
PT-20,demos.ToyMix$Builder,exec_33,10,1.2987889066440068
SAIS,demos.ToyMix$Builder,exec_4,0,1.1699270775590684
SAIS,demos.ToyMix$Builder,exec_4,1,2.383631588988962
SAIS,demos.ToyMix$Builder,exec_4,2,2.3023022664292863
SAIS,demos.ToyMix$Builder,exec_4,3,2.521663757522899
SAIS,demos.ToyMix$Builder,exec_4,4,2.4606986842014225
SAIS,demos.ToyMix$Builder,exec_4,5,2.6944111593535123
SAIS,demos.ToyMix$Builder,exec_4,6,2.583569165095386
SAIS,demos.ToyMix$Builder,exec_4,7,2.7168890265973737
SAIS,demos.ToyMix$Builder,exec_4,8,2.7121973542612445
SAIS,demos.ToyMix$Builder,exec_4,9,2.6955498543062353
SAIS,demos.ToyMix$Builder,exec_4,10,2.7538087631997024
SAIS,demos.ToyMix$Builder,exec_4,11,2.7275475324092993
SAIS,demos.UnidentifiableProduct$Builder,exec_17,0,1.9345945757900986
SAIS,demos.UnidentifiableProduct$Builder,exec_17,1,1.4685973909170753
SAIS,demos.UnidentifiableProduct$Builder,exec_17,2,3.4738318471514447
SAIS,demos.UnidentifiableProduct$Builder,exec_17,3,4.929803215973568
SAIS,demos.UnidentifiableProduct$Builder,exec_17,4,6.282862256785923
SAIS,demos.UnidentifiableProduct$Builder,exec_17,5,6.984452641036943
SAIS,demos.UnidentifiableProduct$Builder,exec_17,6,7.094766216458694
SAIS,demos.UnidentifiableProduct$Builder,exec_17,7,7.511641992319368
SAIS,demos.UnidentifiableProduct$Builder,exec_17,8,7.590801367194885
SAIS,demos.UnidentifiableProduct$Builder,exec_17,9,7.7780480232039535
SAIS,demos.UnidentifiableProduct$Builder,exec_17,10,7.870824976553001
SAIS,demos.UnidentifiableProduct$Builder,exec_17,11,8.024311981141688
SSMC,demos.AnnealedMVN$Builder,exec_13,0,1.98166519492383
SSMC,demos.AnnealedMVN$Builder,exec_13,1,1.4293334275198002
SSMC,demos.AnnealedMVN$Builder,exec_13,2,2.3085411361487713
SSMC,demos.AnnealedMVN$Builder,exec_13,3,2.168339275612359
SSMC,demos.AnnealedMVN$Builder,exec_13,4,2.3589405654215447
SSMC,demos.AnnealedMVN$Builder,exec_13,5,2.440884697856525
SSMC,demos.AnnealedMVN$Builder,exec_13,6,2.4038307425884766
SSMC,demos.AnnealedMVN$Builder,exec_13,7,2.485998015482528
SSMC,demos.AnnealedMVN$Builder,exec_13,8,2.4421789597229773
SSMC,demos.AnnealedMVN$Builder,exec_13,9,2.5141169428884718
SSMC,demos.AnnealedMVN$Builder,exec_13,10,2.520700840955263
SSMC,demos.AnnealedMVN$Builder,exec_13,11,2.52111454592558
SAIS,mix.SimpleMixture$Builder,exec_40,0,1.27514100374827
SAIS,mix.SimpleMixture$Builder,exec_40,1,4.326520097454134
SAIS,mix.SimpleMixture$Builder,exec_40,2,5.403240635364207
SAIS,mix.SimpleMixture$Builder,exec_40,3,6.829783097626187
SAIS,mix.SimpleMixture$Builder,exec_40,4,8.770177966873614
SAIS,mix.SimpleMixture$Builder,exec_40,5,9.439868656233752
SAIS,mix.SimpleMixture$Builder,exec_40,6,12.522948783372591
SAIS,mix.SimpleMixture$Builder,exec_40,7,12.390062431710954
SAIS,mix.SimpleMixture$Builder,exec_40,8,12.981895272152725
SAIS,mix.SimpleMixture$Builder,exec_40,9,13.481989458067195
SAIS,mix.SimpleMixture$Builder,exec_40,10,15.179036637327544
SAIS,mix.SimpleMixture$Builder,exec_40,11,15.212015291129111
PT-20,ode.MRNATransfection$Builder,exec_28,0,5.403693079961653
PT-20,ode.MRNATransfection$Builder,exec_28,1,4.078759690391181
PT-20,ode.MRNATransfection$Builder,exec_28,2,5.1429731309782785
PT-20,ode.MRNATransfection$Builder,exec_28,3,8.625985883289069
PT-20,ode.MRNATransfection$Builder,exec_28,4,8.374514232888826
PT-20,ode.MRNATransfection$Builder,exec_28,5,8.364912627874649
PT-20,ode.MRNATransfection$Builder,exec_28,6,8.2117161235759
PT-20,ode.MRNATransfection$Builder,exec_28,7,8.614296784927461
PT-20,ode.MRNATransfection$Builder,exec_28,8,8.913220177422325
PT-20,ode.MRNATransfection$Builder,exec_28,9,8.814799234466149
PT-20,ode.MRNATransfection$Builder,exec_28,10,8.720157154265413
PT-10,demos.PhylogeneticTree$Builder,exec_31,0,3.999999999999024
PT-10,demos.PhylogeneticTree$Builder,exec_31,1,2.415513066699186
PT-10,demos.PhylogeneticTree$Builder,exec_31,2,5.3819888500516235
PT-10,demos.PhylogeneticTree$Builder,exec_31,3,5.823532585639465
PT-10,demos.PhylogeneticTree$Builder,exec_31,4,6.463204206835917
PT-10,demos.PhylogeneticTree$Builder,exec_31,5,5.289734952697118
PT-10,demos.PhylogeneticTree$Builder,exec_31,6,4.9962240581086625
PT-10,demos.PhylogeneticTree$Builder,exec_31,7,5.278269255829621
PT-10,demos.PhylogeneticTree$Builder,exec_31,8,5.6180971829199535
PT-10,demos.PhylogeneticTree$Builder,exec_31,9,6.019285408650395
PT-10,demos.PhylogeneticTree$Builder,exec_31,10,6.25453452068191
PT-10,demos.PhylogeneticTree$Builder,exec_31,11,6.194021455763349
