method,model,execFolder,round,isAdapt,beta,value
SSMC,glms.SpikeSlabClassification$Builder,exec_47,0,true,0.58,4.630768158466195
SSMC,glms.SpikeSlabClassification$Builder,exec_47,0,true,0.59,4.072541557569143
SSMC,glms.SpikeSlabClassification$Builder,exec_47,0,true,0.6,3.4284737462942383
SSMC,glms.SpikeSlabClassification$Builder,exec_47,0,true,0.61,3.1681156436172238
SSMC,glms.SpikeSlabClassification$Builder,exec_47,0,true,0.62,2.931375555329212
SSMC,glms.SpikeSlabClassification$Builder,exec_47,0,true,0.63,2.7182534814302146
SSMC,glms.SpikeSlabClassification$Builder,exec_47,0,true,0.64,2.5287494219202156
SSMC,glms.SpikeSlabClassification$Builder,exec_47,0,true,0.65,2.362863376799229
SSMC,glms.SpikeSlabClassification$Builder,exec_47,0,true,0.66,2.2205953460672507
SSMC,glms.SpikeSlabClassification$Builder,exec_47,0,true,0.67,2.1019453297242805
SSMC,glms.SpikeSlabClassification$Builder,exec_47,0,true,0.68,2.0069133277703237
SSMC,glms.SpikeSlabClassification$Builder,exec_47,0,true,0.69,1.935499340205375
SSMC,glms.SpikeSlabClassification$Builder,exec_47,0,true,0.7,1.8877033670294239
SSMC,glms.SpikeSlabClassification$Builder,exec_47,0,true,0.71,1.8635254082424737
SSMC,glms.SpikeSlabClassification$Builder,exec_47,0,true,0.72,1.8629654638445459
SSMC,glms.SpikeSlabClassification$Builder,exec_47,0,true,0.73,1.8860235338356262
SSMC,glms.SpikeSlabClassification$Builder,exec_47,0,true,0.74,1.9326996182157057
SSMC,glms.SpikeSlabClassification$Builder,exec_47,0,true,0.75,2.00299371698479
SSMC,glms.SpikeSlabClassification$Builder,exec_47,0,true,0.76,2.096905830142891
SSMC,glms.SpikeSlabClassification$Builder,exec_47,0,true,0.77,2.214435957689995
SSMC,glms.SpikeSlabClassification$Builder,exec_47,0,true,0.78,2.355584099626106
SSMC,glms.SpikeSlabClassification$Builder,exec_47,0,true,0.79,2.520350255951228
SSMC,glms.SpikeSlabClassification$Builder,exec_47,0,true,0.8,2.708734426665359
SSMC,glms.SpikeSlabClassification$Builder,exec_47,0,true,0.81,2.7910084428138795
SSMC,glms.SpikeSlabClassification$Builder,exec_47,0,true,0.82,2.8668714966651105
SSMC,glms.SpikeSlabClassification$Builder,exec_47,0,true,0.83,2.93632358821905
SSMC,glms.SpikeSlabClassification$Builder,exec_47,0,true,0.84,2.9993647174757125
SSMC,glms.SpikeSlabClassification$Builder,exec_47,0,true,0.85,3.05599488443508
SSMC,glms.SpikeSlabClassification$Builder,exec_47,0,true,0.86,3.1062140890971683
SSMC,glms.SpikeSlabClassification$Builder,exec_47,0,true,0.87,3.1500223314619618
SSMC,glms.SpikeSlabClassification$Builder,exec_47,0,true,0.88,3.187419611529471
SSMC,glms.SpikeSlabClassification$Builder,exec_47,0,true,0.89,3.2184059292996956
SSMC,glms.SpikeSlabClassification$Builder,exec_47,0,true,0.9,3.2429812847726325
SSMC,glms.SpikeSlabClassification$Builder,exec_47,0,true,0.91,3.2611456779482744
SSMC,glms.SpikeSlabClassification$Builder,exec_47,0,true,0.92,3.272899108826639
SSMC,glms.SpikeSlabClassification$Builder,exec_47,0,true,0.93,3.2782415774077087
SSMC,glms.SpikeSlabClassification$Builder,exec_47,0,true,0.94,3.277173083691494
SSMC,glms.SpikeSlabClassification$Builder,exec_47,0,true,0.95,3.269693627677988
SSMC,glms.SpikeSlabClassification$Builder,exec_47,0,true,0.96,3.255803209367201
SSMC,glms.SpikeSlabClassification$Builder,exec_47,0,true,0.97,3.2355018287591317
SSMC,glms.SpikeSlabClassification$Builder,exec_47,0,true,0.98,3.2087894858537656
SSMC,glms.SpikeSlabClassification$Builder,exec_47,0,true,0.99,3.1756661806511133
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.01,4.404597108285731
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.02,3.2054103274773187
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.03,2.2018358459065936
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.04,1.3938736635735722
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.05,0.7815237804782491
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.06,0.3647861966206136
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.07,0.14366091200068354
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.08,0.11809328119518406
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.09,0.18648828148643837
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.1,0.2566816079110643
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.11,0.32867326046906875
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.12,0.4024632391604466
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.13,0.47805154398520067
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.14,0.5554381749433257
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.15,0.6346231320348279
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.16,0.715606415259705
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.17,0.7983880246179575
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.18,0.8829679601095846
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.19,0.9693462217345843
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.2,1.0575228094929638
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.21,1.1474977233847135
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.22,1.239270963409841
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.23,1.3328425295683388
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.24,1.4282124218602172
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.25,1.5253806402854675
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.26,1.6243471848440914
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.27,1.7251120555360924
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.28,1.827675252361467
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.29,1.9320367753202161
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.3,2.0381966244123433
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.31,2.1461547996378405
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.32,2.255911300996715
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.33,2.3674661284889646
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.34,2.480819282114587
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.35,2.595970761873585
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.36,2.712920567765961
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.37,2.8316686997917095
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.38,2.95221515795083
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.39,3.074559942243328
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.4,3.1987030526692024
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.41,3.3246444892284495
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.42,3.45238425192107
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.43,3.5819223407470675
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.44,3.71325875570644
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.45,3.846393496799189
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.46,3.9813265640253075
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.47,4.118057957384805
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.48,4.670793281801985
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.49,5.45234875196247
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.5,6.095552976318853
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.51,6.6004059548711
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.52,6.9669076876192015
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.53,7.195058174563201
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.54,7.284857415703051
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.55,7.236305411038778
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.56,7.049402160570381
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.57,6.724147664297849
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.58,6.260541922221195
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.59,5.658584934340409
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.6,5.294789681651011
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.61,4.922890549631262
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.62,4.470390638918403
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.63,3.9372899495123193
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.64,3.4101329689319195
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.65,3.226055603177107
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.66,3.053340559489472
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.67,2.8919878378690242
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.68,2.7419974383157797
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.69,2.6033693608297046
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.7,2.4761036054108274
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.71,2.360200172059134
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.72,2.2556590607746223
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.73,2.162480271557307
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.74,2.080663804407166
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.75,2.0102096593242145
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.76,1.9511178363084554
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.77,1.9033883353598782
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.78,1.867021156478497
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.79,1.842016299664298
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.8,1.8283737649172913
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.81,1.826093552237456
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.82,1.835175661624822
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.83,1.8556200930793718
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.84,1.8874268466010982
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.85,1.930595922190025
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.86,1.9367560165747006
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.87,1.8632998449497933
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.88,1.7982714555387531
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.89,1.7416708483415881
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.9,1.6934980233583126
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.91,1.6537529805889193
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.92,1.6224357200334012
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.93,1.5995462416917547
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.94,1.5850845455639941
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.95,1.5790506316501194
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.96,1.5814444999501056
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.97,1.5922661504639741
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.98,1.6115155831917178
SSMC,glms.SpikeSlabClassification$Builder,exec_47,1,true,0.99,1.6391927981333474
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.01,24.917944756733032
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.02,18.734471240888144
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.03,13.533097109850392
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.04,9.313822363619742
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.05,6.0766470021961965
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.06,3.821571025579786
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.07,2.5485944337705106
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.08,2.2577172267683245
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.09,2.9489394045732595
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.1,3.22875375028178
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.11,3.0372339989657284
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.12,2.8730745098730113
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.13,2.7362752830036285
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.14,2.626836318357574
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.15,2.54475761593487
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.16,2.4900391757354843
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.17,2.4626809977594455
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.18,2.462683082006734
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.19,2.490045428477366
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.2,2.544768037171334
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.21,2.6268509080886275
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.22,2.736294041229261
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.23,2.8730974365932305
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.24,3.037261094180529
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.25,3.228785013991164
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.26,3.4476691960251475
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.27,3.6939136402824495
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.28,3.967518346763095
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.29,4.268483315467074
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.3,4.700237736739563
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.31,5.446143900793301
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.32,6.074028392982552
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.33,6.583891213307307
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.34,6.975732361767587
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.35,7.24955183836337
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.36,7.405349643094677
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.37,7.443125775961498
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.38,7.362880236963825
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.39,7.1646130261016765
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.4,6.8483241433750095
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.41,6.414013588783906
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.42,5.861681362328291
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.43,5.191327464008175
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.44,4.402951893823605
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.45,3.4965546517745416
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.46,2.472135737860976
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.47,1.6547797220138136
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.48,1.0583781173129054
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.49,0.6518680680019457
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.5,0.43524957408091325
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.51,0.40852263554982926
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.52,0.571687252408708
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.53,0.924743424657521
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.54,1.4676911522962903
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.55,3.184100210688513
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.56,4.088290006760701
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.57,4.146190985705573
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.58,3.7860475059685683
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.59,3.9132972540230284
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.6,3.994679665047812
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.61,4.030194739043026
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.62,4.019842476008549
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.63,3.9636228759444236
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.64,3.861535938850693
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.65,3.7135816647272915
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.66,3.6697613894377454
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.67,3.6344279866920175
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.68,3.600741358620553
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.69,3.568701505223352
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.7,3.5383084265004285
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.71,3.5095621224517757
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.72,3.4824625930774076
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.73,3.457009838377303
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.74,3.4332038583514617
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.75,3.411044652999877
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.76,3.390532222322591
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.77,3.3716665663195684
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.78,3.354447684990795
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.79,3.3388755783363244
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.8,3.3249502463561127
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.81,3.296656921025508
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.82,3.2677420681411373
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.83,3.2412599353879976
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.84,3.2172105227660808
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.85,3.19559383027541
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.86,3.176409857915967
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.87,3.1596586056877527
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.88,3.1453400735907593
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.89,3.1334542616249905
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.9,3.1240011697904677
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.91,3.1169807980871624
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.92,3.1123931465151102
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.93,3.1102382150742542
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.94,3.1105160037646513
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.95,3.1132265125862872
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.96,3.1183697415391514
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.97,3.125945690623219
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.98,3.13595435983855
SSMC,glms.SpikeSlabClassification$Builder,exec_47,2,true,0.99,3.148395749185097
SSMC,glms.SpikeSlabClassification$Builder,exec_47,3,true,0.01,28.880203310483296
SSMC,glms.SpikeSlabClassification$Builder,exec_47,3,true,0.02,14.308008398504697
SSMC,glms.SpikeSlabClassification$Builder,exec_47,3,true,0.03,5.473418582054279
SSMC,glms.SpikeSlabClassification$Builder,exec_47,3,true,0.04,10.048943999770685
SSMC,glms.SpikeSlabClassification$Builder,exec_47,3,true,0.05,8.499960313205442
SSMC,glms.SpikeSlabClassification$Builder,exec_47,3,true,0.06,7.37425186919458
SSMC,glms.SpikeSlabClassification$Builder,exec_47,3,true,0.07,6.671818667738165
SSMC,glms.SpikeSlabClassification$Builder,exec_47,3,true,0.08,6.392660708836175
SSMC,glms.SpikeSlabClassification$Builder,exec_47,3,true,0.09,6.536777992488588
SSMC,glms.SpikeSlabClassification$Builder,exec_47,3,true,0.1,7.076526758437273
SSMC,glms.SpikeSlabClassification$Builder,exec_47,3,true,0.11,6.944264519429854
SSMC,glms.SpikeSlabClassification$Builder,exec_47,3,true,0.12,6.8350412413276285
SSMC,glms.SpikeSlabClassification$Builder,exec_47,3,true,0.13,6.748856924130568
SSMC,glms.SpikeSlabClassification$Builder,exec_47,3,true,0.14,6.685711567838709
SSMC,glms.SpikeSlabClassification$Builder,exec_47,3,true,0.15,6.645605172452058
SSMC,glms.SpikeSlabClassification$Builder,exec_47,3,true,0.16,6.628537737970582
SSMC,glms.SpikeSlabClassification$Builder,exec_47,3,true,0.17,6.634509264394289
SSMC,glms.SpikeSlabClassification$Builder,exec_47,3,true,0.18,6.663519751723186
SSMC,glms.SpikeSlabClassification$Builder,exec_47,3,true,0.19,6.715569199957283
SSMC,glms.SpikeSlabClassification$Builder,exec_47,3,true,0.2,6.790657609096559
SSMC,glms.SpikeSlabClassification$Builder,exec_47,3,true,0.21,6.888784979141011
SSMC,glms.SpikeSlabClassification$Builder,exec_47,3,true,0.22,7.00995131009066
SSMC,glms.SpikeSlabClassification$Builder,exec_47,3,true,0.23,7.166512851996309
SSMC,glms.SpikeSlabClassification$Builder,exec_47,3,true,0.24,7.473081160651752
SSMC,glms.SpikeSlabClassification$Builder,exec_47,3,true,0.25,7.683790989859389
SSMC,glms.SpikeSlabClassification$Builder,exec_47,3,true,0.26,7.798642339619235
SSMC,glms.SpikeSlabClassification$Builder,exec_47,3,true,0.27,7.817635209931254
SSMC,glms.SpikeSlabClassification$Builder,exec_47,3,true,0.28,7.74076960079546
SSMC,glms.SpikeSlabClassification$Builder,exec_47,3,true,0.29,7.568045512211853
SSMC,glms.SpikeSlabClassification$Builder,exec_47,3,true,0.3,7.2994629441804335
SSMC,glms.SpikeSlabClassification$Builder,exec_47,3,true,0.31,6.935021896701215
SSMC,glms.SpikeSlabClassification$Builder,exec_47,3,true,0.32,6.377269071853846
SSMC,glms.SpikeSlabClassification$Builder,exec_47,3,true,0.33,5.735431497502844
SSMC,glms.SpikeSlabClassification$Builder,exec_47,3,true,0.34,5.319107468558229
SSMC,glms.SpikeSlabClassification$Builder,exec_47,3,true,0.35,5.094445829046421
SSMC,glms.SpikeSlabClassification$Builder,exec_47,3,true,0.36,4.900471413897321
SSMC,glms.SpikeSlabClassification$Builder,exec_47,3,true,0.37,4.71659048257888
SSMC,glms.SpikeSlabClassification$Builder,exec_47,3,true,0.38,4.542803035091097
SSMC,glms.SpikeSlabClassification$Builder,exec_47,3,true,0.39,4.379109071434044
SSMC,glms.SpikeSlabClassification$Builder,exec_47,3,true,0.4,4.2255085916076425
SSMC,glms.SpikeSlabClassification$Builder,exec_47,3,true,0.41,4.097594011613456
SSMC,glms.SpikeSlabClassification$Builder,exec_47,3,true,0.42,4.0109569712762685
SSMC,glms.SpikeSlabClassification$Builder,exec_47,3,true,0.43,3.9300275047261763
SSMC,glms.SpikeSlabClassification$Builder,exec_47,3,true,0.44,3.8548056119631156
SSMC,glms.SpikeSlabClassification$Builder,exec_47,3,true,0.45,3.785291292987143
SSMC,glms.SpikeSlabClassification$Builder,exec_47,3,true,0.46,3.721484547798241
SSMC,glms.SpikeSlabClassification$Builder,exec_47,3,true,0.47,3.6633853763964197
SSMC,glms.SpikeSlabClassification$Builder,exec_47,3,true,0.48,3.610993778781669
SSMC,glms.SpikeSlabClassification$Builder,exec_47,3,true,0.49,3.5643097549539604
SSMC,glms.SpikeSlabClassification$Builder,exec_47,3,true,0.5,3.5233333049133577
SSMC,glms.SpikeSlabClassification$Builder,exec_47,3,true,0.51,3.488064428659804
SSMC,glms.SpikeSlabClassification$Builder,exec_47,3,true,0.52,3.458503126193335
SSMC,glms.SpikeSlabClassification$Builder,exec_47,3,true,0.53,3.4346493975139296
SSMC,glms.SpikeSlabClassification$Builder,exec_47,3,true,0.54,3.4165032426216015
SSMC,glms.SpikeSlabClassification$Builder,exec_47,3,true,0.55,3.404064661516358
SSMC,glms.SpikeSlabClassification$Builder,exec_47,3,true,0.56,3.397333654198164
SSMC,glms.SpikeSlabClassification$Builder,exec_47,3,true,0.57,3.3963102206670346
SSMC,glms.SpikeSlabClassification$Builder,exec_47,3,true,0.58,3.400994360922988
SSMC,glms.SpikeSlabClassification$Builder,exec_47,3,true,0.59,3.293565253269982
SSMC,glms.SpikeSlabClassification$Builder,exec_47,3,true,0.6,3.2090872143757707
SSMC,glms.SpikeSlabClassification$Builder,exec_47,3,true,0.61,3.147905593525337
SSMC,glms.SpikeSlabClassification$Builder,exec_47,3,true,0.62,3.110020390718674
SSMC,glms.SpikeSlabClassification$Builder,exec_47,3,true,0.63,3.0954316059557385
SSMC,glms.SpikeSlabClassification$Builder,exec_47,3,true,0.64,3.104139239236673
SSMC,glms.SpikeSlabClassification$Builder,exec_47,3,true,0.65,3.136143290561293
SSMC,glms.SpikeSlabClassification$Builder,exec_47,3,true,0.66,3.1914437599297045
SSMC,glms.SpikeSlabClassification$Builder,exec_47,3,true,0.67,3.2700406473418973
SSMC,glms.SpikeSlabClassification$Builder,exec_47,3,true,0.68,3.350585069490876
SSMC,glms.SpikeSlabClassification$Builder,exec_47,3,true,0.69,3.4112875717737907
SSMC,glms.SpikeSlabClassification$Builder,exec_47,3,true,0.7,3.4541181994295087
SSMC,glms.SpikeSlabClassification$Builder,exec_47,3,true,0.71,3.479076952457959
SSMC,glms.SpikeSlabClassification$Builder,exec_47,3,true,0.72,3.4861638308591836
SSMC,glms.SpikeSlabClassification$Builder,exec_47,3,true,0.73,3.475378834633233
SSMC,glms.SpikeSlabClassification$Builder,exec_47,3,true,0.74,3.4467219637800213
