method,model,execFolder,round,isAdapt,beta,value
PT-20,demos.UnidentifiableProduct$Builder,exec_34,0,true,0.95,3.556121748495011
PT-20,demos.UnidentifiableProduct$Builder,exec_34,0,true,0.96,3.5564443034545863
PT-20,demos.UnidentifiableProduct$Builder,exec_34,0,true,0.97,3.5566389515873396
PT-20,demos.UnidentifiableProduct$Builder,exec_34,0,true,0.98,3.556738664550373
PT-20,demos.UnidentifiableProduct$Builder,exec_34,0,true,0.99,3.5567764140007867
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.01,0.9270672361055277
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.02,1.1740709431651744
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.03,1.2230984774277462
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.04,1.3368046946719803
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.05,1.5356230794964856
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.06,1.5394567610098653
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.07,1.5479127417301504
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.08,1.5771990631136366
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.09,1.6186552933538725
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.1,1.645630402245867
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.11,1.6714663512345034
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.12,1.7013893200085166
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.13,1.7338739932679657
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.14,1.7685116248165915
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.15,1.8048934684581335
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.16,1.8426107779963317
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.17,1.8812548072349269
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.18,1.9204168099776582
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.19,1.959688040028267
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.2,1.998659751190492
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.21,2.0369231972680737
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.22,2.074069632064753
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.23,2.1096903093842694
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.24,2.1433764830303628
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.25,2.1747194068067732
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.26,2.203310334517241
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.27,2.228740519965507
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.28,2.25060121695531
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.29,2.2684836792903895
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.3,2.281979160774488
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.31,2.2906789152113447
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.32,2.294174196404698
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.33,2.294232429348565
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.34,2.294234902316169
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.35,2.301431507757151
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.36,2.3098279566427626
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.37,2.3182431029615116
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.38,2.3268564964521565
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.39,2.335646633296534
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.4,2.3445920096764823
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.41,2.3536711217738415
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.42,2.362862465770447
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.43,2.372144537848139
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.44,2.3814958341887547
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.45,2.3908948509741323
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.46,2.4003200843861103
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.47,2.409750030606527
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.48,2.419163185817219
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.49,2.428538046200027
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.5,2.4378531079367867
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.51,2.4470868672093378
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.52,2.456217820199518
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.53,2.4652244630891658
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.54,2.474085292060118
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.55,2.4827788032942144
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.56,2.4912834929732925
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.57,2.4995778572791902
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.58,2.5076403923937463
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.59,2.515449594498798
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.6,2.5229839597761843
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.61,2.530221984407743
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.62,2.537142164575312
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.63,2.5437229964607293
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.64,2.5499429762458345
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.65,2.555549263169399
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.66,2.5595702795816964
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.67,2.5618239585273552
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.68,2.5623670806574
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.69,2.5635304326910897
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.7,2.5662726795727293
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.71,2.5703983728342252
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.72,2.5757567885751333
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.73,2.58219720289501
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.74,2.5895688918934114
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.75,2.597721131669894
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.76,2.6065031983240132
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.77,2.615764367955326
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.78,2.6253539166633884
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.79,2.6351211205477556
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.8,2.6449152557079842
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.81,2.6545855982436324
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.82,2.6639814242542523
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.83,2.672952009839403
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.84,2.681346631098641
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.85,2.6890145641315204
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.86,2.695805085037598
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.87,2.7014846281809217
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.88,2.7061388290202504
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.89,2.7102361359654807
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.9,2.712861752621964
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.91,2.714850434413492
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.92,2.7165632716409633
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.93,2.7180505218003463
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.94,2.7193624423876086
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.95,2.7205492908987203
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.96,2.721661324829649
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.97,2.7227488016763646
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.98,2.7238619789348353
PT-20,demos.UnidentifiableProduct$Builder,exec_34,1,true,0.99,2.7250511141010296
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.01,1.8889373906579383
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.02,2.179603313619815
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.03,2.2461646306703984
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.04,2.298378450904894
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.05,2.4146168776302797
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.06,2.4877089772858803
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.07,2.5405964011110282
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.08,2.5775639338703265
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.09,2.5955965200744036
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.1,2.6005055903392256
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.11,2.6007233059140464
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.12,2.623542437475545
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.13,2.6913453487045667
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.14,2.7493088880560155
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.15,2.771600361940923
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.16,2.7855809001914347
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.17,2.79387444312991
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.18,2.7986397644199217
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.19,2.8020356377250435
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.2,2.8062208367088464
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.21,2.8131013539260263
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.22,2.8211480852760022
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.23,2.829604462323453
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.24,2.8384418706038654
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.25,2.8476316956527294
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.26,2.857145323005536
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.27,2.866954138197774
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.28,2.8770295267649333
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.29,2.887342874242502
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.3,2.8978655661659714
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.31,2.9085689880708294
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.32,2.9194245254925675
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.33,2.9304035639666735
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.34,2.941477489028638
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.35,2.9526509782768704
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.36,2.9641497310532454
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.37,2.9759825624472143
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.38,2.98810170826814
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.39,3.000459404325384
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.4,3.0130078864283094
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.41,3.025699390386279
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.42,3.0384861520086552
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.43,3.051320407104801
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.44,3.0641543914840774
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.45,3.0769403409558493
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.46,3.089630491329477
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.47,3.102177078414325
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.48,3.1145702752058653
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.49,3.1271210702558787
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.5,3.1398859776634174
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.51,3.1528366852567586
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.52,3.165944880864178
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.53,3.1791822523139524
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.54,3.192520487434357
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.55,3.2059312740536674
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.56,3.2193863000001617
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.57,3.2328572531021127
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.58,3.2463158211877996
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.59,3.2597336920854962
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.6,3.27308255362348
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.61,3.2863340936300256
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.62,3.2994599999334104
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.63,3.3124319603619092
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.64,3.3252216627437985
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.65,3.337800794907355
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.66,3.3501410446808535
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.67,3.3622140998925714
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.68,3.3739916483707835
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.69,3.385445377943766
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.7,3.3965469764397955
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.71,3.407268131687149
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.72,3.417580531514099
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.73,3.427455863748925
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.74,3.4368658162199015
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.75,3.445782076755305
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.76,3.4541593636169665
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.77,3.461981473040272
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.78,3.469283384551723
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.79,3.476100476571608
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.8,3.4824681275202245
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.81,3.48842171581786
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.82,3.4939966198848103
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.83,3.4992282181413676
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.84,3.5041518890078223
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.85,3.508803010904469
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.86,3.5132169622516
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.87,3.5174291214695055
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.88,3.5214748669784806
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.89,3.5253895771988173
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.9,3.529208630550807
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.91,3.532967405454743
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.92,3.536701280330917
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.93,3.5404456335996226
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.94,3.544235843681151
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.95,3.5481072889957965
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.96,3.5520953479638493
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.97,3.5562353990056037
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.98,3.5605628205413513
PT-20,demos.UnidentifiableProduct$Builder,exec_34,2,true,0.99,3.565112990991385
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.01,2.0408155440167493
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.02,2.3764343659230067
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.03,2.572564183486497
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.04,2.6848955505885814
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.05,2.716817753642211
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.06,2.7462389202986985
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.07,2.7881679782764555
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.08,2.830132779086211
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.09,2.870939488116262
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.1,2.909394270754907
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.11,2.944303292390442
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.12,2.9744727184111657
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.13,2.998712876463813
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.14,3.016672360890567
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.15,3.029516830344778
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.16,3.0385595840278854
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.17,3.045113921141332
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.18,3.0504931408865543
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.19,3.0560105424649953
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.2,3.0629794250780926
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.21,3.0727130879272884
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.22,3.086073998695088
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.23,3.101063312321259
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.24,3.117125797577828
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.25,3.1341165677578515
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.26,3.1518907361543897
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.27,3.1703034160604995
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.28,3.18920972076924
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.29,3.2084647635736676
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.3,3.2279236577668433
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.31,3.247441516641823
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.32,3.2668734534916646
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.33,3.286074581609428
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.34,3.3049000142881706
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.35,3.3232048648209496
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.36,3.3408442465008252
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.37,3.357673272620853
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.38,3.373547056474094
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.39,3.3883207113536047
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.4,3.40190850046135
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.41,3.4146176848156786
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.42,3.426564040551934
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.43,3.437805419192331
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.44,3.4483996722590815
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.45,3.458404651274398
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.46,3.467878207760495
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.47,3.4768781932395845
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.48,3.4854624592338794
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.49,3.493688857265594
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.5,3.5016152388569406
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.51,3.5092994555301327
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.52,3.5167993588073827
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.53,3.524172800210904
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.54,3.5314058838780955
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.55,3.5381028485272843
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.56,3.5442554838620817
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.57,3.549937973532436
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.58,3.55522450118829
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.59,3.5601892504795933
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.6,3.5649064050562904
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.61,3.5694501485683277
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.62,3.5738946646656524
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.63,3.5783141369982108
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.64,3.5827827492159465
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.65,3.587374684968809
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.66,3.592164127906743
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.67,3.5972252616796947
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.68,3.602538411595345
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.69,3.607886248296441
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.7,3.613254482670629
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.71,3.6186420995793864
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.72,3.62404808388419
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.73,3.629471420446517
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.74,3.634911094127845
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.75,3.64036608978965
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.76,3.64583539229341
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.77,3.6513179865006014
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.78,3.6568128572727012
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.79,3.6623189894711867
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.8,3.667835367957535
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.81,3.6733609775932217
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.82,3.678894803239726
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.83,3.6844358297585247
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.84,3.689983042011093
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.85,3.6955354248589094
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.86,3.701091963163451
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.87,3.706651641786194
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.88,3.712213445588616
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.89,3.717776359432193
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.9,3.7233393681784035
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.91,3.7289014566887237
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.92,3.7344616098246317
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.93,3.740018812447602
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.94,3.745572049419114
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.95,3.7511203056006446
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.96,3.7566625658536688
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.97,3.7621978150396664
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.98,3.7677250380201124
PT-20,demos.UnidentifiableProduct$Builder,exec_34,3,true,0.99,3.7732432196564853
PT-20,demos.UnidentifiableProduct$Builder,exec_34,4,true,0.01,2.2207855975410786
PT-20,demos.UnidentifiableProduct$Builder,exec_34,4,true,0.02,2.4459600327227515
PT-20,demos.UnidentifiableProduct$Builder,exec_34,4,true,0.03,2.5063182757739217
PT-20,demos.UnidentifiableProduct$Builder,exec_34,4,true,0.04,2.5836515683567827
PT-20,demos.UnidentifiableProduct$Builder,exec_34,4,true,0.05,2.661709534515219
PT-20,demos.UnidentifiableProduct$Builder,exec_34,4,true,0.06,2.7330481256109387
PT-20,demos.UnidentifiableProduct$Builder,exec_34,4,true,0.07,2.7906432465228233
PT-20,demos.UnidentifiableProduct$Builder,exec_34,4,true,0.08,2.836503080132596
PT-20,demos.UnidentifiableProduct$Builder,exec_34,4,true,0.09,2.874324495796082
PT-20,demos.UnidentifiableProduct$Builder,exec_34,4,true,0.1,2.9062274038236247
PT-20,demos.UnidentifiableProduct$Builder,exec_34,4,true,0.11,2.934331714525567
